campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ETL_updated_ts,ETL_DATASOURCE_NAME,campaign_key
796108,New User Discount,2023-12-18,INACTIVE,App,4768,879,66,1509.74,9020.44,3.25,2025-10-06 22:10:07.986423,1,1401943665
210501,Weekend Special,2023-12-18,NEW USERS,Social Media,2866,485,46,1964.41,8944.04,2.79,2025-10-06 22:10:07.986423,1,505780769
351187,Festival Offer,2023-12-18,NEW USERS,Email,5145,952,62,2763.96,7903.46,3.04,2025-10-06 22:10:07.986423,1,481443423
598616,Flash Sale,2023-12-18,INACTIVE,SMS,7003,379,17,4887.1,3803.73,2.03,2025-10-06 22:10:07.986423,1,1725555817
120019,Membership Drive,2023-12-18,INACTIVE,App,6657,350,30,1637.46,7696.27,2.99,2025-10-06 22:10:07.986423,1,1991941971
442443,Category Promotion,2023-12-18,PREMIUM,App,9069,204,38,2897.21,5407.31,3.84,2025-10-06 22:10:07.986423,1,398115137
977822,App Push Notification,2023-12-18,INACTIVE,App,8420,266,25,1813.24,8629.7,3.38,2025-10-06 22:10:07.986423,1,610521245
649434,Email Campaign,2023-12-18,NEW USERS,Social Media,9217,216,61,2022.82,6857.66,3.37,2025-10-06 22:10:07.986423,1,284263046
959697,Referral Program,2023-12-18,NEW USERS,App,5356,841,68,2971.85,3586.72,2.95,2025-10-06 22:10:07.986423,1,1264996838
412832,New User Discount,2023-12-17,PREMIUM,App,7179,590,21,3853.51,5949.83,2.71,2025-10-06 22:10:07.986423,1,662371391
747223,Weekend Special,2023-12-17,PREMIUM,App,2697,153,24,3698.77,5809.56,3.07,2025-10-06 22:10:07.986423,1,667689412
603541,Festival Offer,2023-12-17,ALL,Email,4379,132,20,2115.53,3015.7,3.84,2025-10-06 22:10:07.986423,1,256313776
212243,Flash Sale,2023-12-17,NEW USERS,App,4658,852,33,4961.7,8912.5,1.85,2025-10-06 22:10:07.986423,1,1623670419
647648,Membership Drive,2023-12-17,NEW USERS,SMS,9990,685,81,4932.38,9795.53,2.12,2025-10-06 22:10:07.986423,1,287312904
887270,Category Promotion,2023-12-17,PREMIUM,Email,4485,954,15,4034.18,7109.35,1.95,2025-10-06 22:10:07.986423,1,23704430
787752,App Push Notification,2023-12-17,PREMIUM,Social Media,1547,265,80,1868.74,2196.54,3.83,2025-10-06 22:10:07.986423,1,1408342617
934335,Email Campaign,2023-12-17,NEW USERS,SMS,6383,152,50,1742.06,3381.28,2.24,2025-10-06 22:10:07.986423,1,554897694
885791,Referral Program,2023-12-17,NEW USERS,Social Media,5063,620,56,1831.62,7119.77,1.75,2025-10-06 22:10:07.986423,1,424566036
162641,New User Discount,2023-12-16,NEW USERS,App,3680,236,54,4173.72,9950.31,2.45,2025-10-06 22:10:07.986423,1,1034166231
112303,Weekend Special,2023-12-16,NEW USERS,Social Media,8148,719,65,3834.05,4942.28,2.07,2025-10-06 22:10:07.986423,1,897876909
84920,Festival Offer,2023-12-16,NEW USERS,App,7644,243,27,3971.53,3344.21,3.99,2025-10-06 22:10:07.986423,1,1750299624
916736,Flash Sale,2023-12-16,ALL,Email,5808,143,60,1663.59,7915.53,3.51,2025-10-06 22:10:07.986423,1,387092873
732931,Membership Drive,2023-12-16,ALL,Email,9433,877,83,1142.23,2478.77,2.98,2025-10-06 22:10:07.986423,1,317749577
736440,Category Promotion,2023-12-16,PREMIUM,Social Media,8311,177,100,2967.94,2409.34,1.94,2025-10-06 22:10:07.986423,1,1141671430
917774,App Push Notification,2023-12-16,ALL,App,7213,647,63,2340.61,2605.68,3.69,2025-10-06 22:10:07.986423,1,581713218
364020,Email Campaign,2023-12-16,INACTIVE,Social Media,9765,370,33,3418.22,9833.12,3.59,2025-10-06 22:10:07.986423,1,1438287124
379422,Referral Program,2023-12-16,NEW USERS,SMS,1929,393,40,3635.31,3087.46,3.88,2025-10-06 22:10:07.986423,1,1194755970
518426,New User Discount,2023-12-15,NEW USERS,App,8823,693,33,3137.53,6595.78,2.84,2025-10-06 22:10:07.986423,1,2083271160
82086,Weekend Special,2023-12-15,ALL,Social Media,3980,146,56,2691.24,6653.71,2.53,2025-10-06 22:10:07.986423,1,656190676
822436,Festival Offer,2023-12-15,ALL,Social Media,4432,384,74,3729.48,2594.86,3.32,2025-10-06 22:10:07.986423,1,1511791361
26431,Flash Sale,2023-12-15,ALL,Email,3413,948,94,3262.52,5640.12,2.33,2025-10-06 22:10:07.986423,1,1607022705
732032,Membership Drive,2023-12-15,NEW USERS,Email,4040,635,47,1714.04,2123.97,1.84,2025-10-06 22:10:07.986423,1,407665050
332197,Category Promotion,2023-12-15,ALL,Social Media,5616,314,74,4125.67,3870.15,1.74,2025-10-06 22:10:07.986423,1,1029745402
777194,App Push Notification,2023-12-15,NEW USERS,Social Media,8729,350,44,3740.14,9009.75,3.68,2025-10-06 22:10:07.986423,1,172998441
562049,Email Campaign,2023-12-15,NEW USERS,Social Media,2631,445,43,1065.34,8164.14,2.25,2025-10-06 22:10:07.986423,1,1491814332
448987,Referral Program,2023-12-15,ALL,SMS,4839,450,45,4004.61,5081.05,3.23,2025-10-06 22:10:07.986423,1,27791637
609434,New User Discount,2023-12-14,INACTIVE,SMS,2934,180,37,4188.74,2193.62,3.05,2025-10-06 22:10:07.986423,1,1501029848
602887,Weekend Special,2023-12-14,INACTIVE,Email,2299,605,80,2992.02,7157.17,3.91,2025-10-06 22:10:07.986423,1,1255148324
793823,Festival Offer,2023-12-14,NEW USERS,Social Media,4094,611,11,1078.28,2847.19,1.67,2025-10-06 22:10:07.986423,1,215871931
981788,Flash Sale,2023-12-14,NEW USERS,Social Media,9753,842,73,2931.27,3419.38,3.08,2025-10-06 22:10:07.986423,1,637574290
397759,Membership Drive,2023-12-14,NEW USERS,App,5871,610,86,3584.41,7200.23,3.61,2025-10-06 22:10:07.986423,1,1597626275
382406,Category Promotion,2023-12-14,PREMIUM,Social Media,8146,551,99,4320.08,3925.8,3.08,2025-10-06 22:10:07.986423,1,1765640854
624861,App Push Notification,2023-12-14,PREMIUM,SMS,1562,371,92,2035.57,2676.76,2.76,2025-10-06 22:10:07.986423,1,680703025
965015,Email Campaign,2023-12-14,NEW USERS,App,3670,124,21,2261.29,5012.62,3.88,2025-10-06 22:10:07.986423,1,1771221382
813639,Referral Program,2023-12-14,ALL,SMS,6004,391,56,4908.7,7066.56,1.9,2025-10-06 22:10:07.986423,1,298266203
361810,New User Discount,2023-12-13,PREMIUM,Email,3656,859,94,4089.92,8683.76,2.13,2025-10-06 22:10:07.986423,1,1281354499
423106,Weekend Special,2023-12-13,PREMIUM,App,7748,976,41,1892.58,4659.32,2.7,2025-10-06 22:10:07.986423,1,456265970
167482,Festival Offer,2023-12-13,INACTIVE,App,8269,132,87,2381.14,5837.03,1.98,2025-10-06 22:10:07.986423,1,1844474266
378443,Flash Sale,2023-12-13,NEW USERS,Social Media,9099,477,35,1797.46,7515.77,3.59,2025-10-06 22:10:07.986423,1,1035527118
968527,Membership Drive,2023-12-13,NEW USERS,Email,3859,924,100,1127.1,7559.64,3.94,2025-10-06 22:10:07.986423,1,1111347858
183638,Category Promotion,2023-12-13,NEW USERS,SMS,2625,814,81,4619.34,6648.87,1.97,2025-10-06 22:10:07.986423,1,1900850244
289041,App Push Notification,2023-12-13,PREMIUM,Social Media,6232,149,57,2908.99,8714.66,3.75,2025-10-06 22:10:07.986423,1,73277801
950600,Email Campaign,2023-12-13,PREMIUM,SMS,1372,777,86,3584.22,6245.95,3.81,2025-10-06 22:10:07.986423,1,281986111
970731,Referral Program,2023-12-13,ALL,Email,7350,442,18,4190.78,5941.79,3.17,2025-10-06 22:10:07.986423,1,1293675972
183386,New User Discount,2023-12-12,NEW USERS,SMS,9855,522,26,1082.15,5331.26,2.23,2025-10-06 22:10:07.986423,1,1794537313
69958,Weekend Special,2023-12-12,NEW USERS,Social Media,6631,214,82,2507.67,4356.1,2.89,2025-10-06 22:10:07.986423,1,1823433275
790729,Festival Offer,2023-12-12,ALL,Social Media,2850,289,22,2234.37,5709.87,3.82,2025-10-06 22:10:07.986423,1,476507833
524032,Flash Sale,2023-12-12,PREMIUM,Email,3785,335,72,2462.33,5223.8,3.85,2025-10-06 22:10:07.986423,1,269112497
254306,Membership Drive,2023-12-12,ALL,Social Media,5545,815,24,1539.31,2233.02,2.32,2025-10-06 22:10:07.986423,1,1927850510
3444,Category Promotion,2023-12-12,ALL,Email,7349,832,80,4255.49,8255.5,2.25,2025-10-06 22:10:07.986423,1,1376531964
141483,App Push Notification,2023-12-12,PREMIUM,Social Media,1444,369,67,2929.45,9702.08,2.35,2025-10-06 22:10:07.986423,1,224021174
401819,Email Campaign,2023-12-12,INACTIVE,App,5466,693,10,4586.37,5353.07,3.26,2025-10-06 22:10:07.986423,1,2065199555
994166,Referral Program,2023-12-12,PREMIUM,SMS,5987,739,31,2843.95,4392.73,1.77,2025-10-06 22:10:07.986423,1,966625076
63810,New User Discount,2023-12-11,ALL,Social Media,1309,844,58,2162.76,6313.63,3.13,2025-10-06 22:10:07.986423,1,1343721679
503991,Weekend Special,2023-12-11,NEW USERS,App,4392,828,77,3057.43,9989.43,2.35,2025-10-06 22:10:07.986423,1,904556939
309673,Festival Offer,2023-12-11,NEW USERS,SMS,9353,543,40,1295.06,9578.74,3.97,2025-10-06 22:10:07.986423,1,576178502
540836,Flash Sale,2023-12-11,ALL,Social Media,2284,198,46,2718.51,6899.79,1.56,2025-10-06 22:10:07.986423,1,140868208
293456,Membership Drive,2023-12-11,PREMIUM,Social Media,7280,391,94,1088.01,9274.29,2.51,2025-10-06 22:10:07.986423,1,1376539233
497310,Category Promotion,2023-12-11,NEW USERS,App,9984,505,65,4111.07,6985.68,2.67,2025-10-06 22:10:07.986423,1,1231496264
833745,App Push Notification,2023-12-11,ALL,App,7141,131,57,3801.07,6892.46,1.83,2025-10-06 22:10:07.986423,1,1936461017
848490,Email Campaign,2023-12-11,INACTIVE,App,9479,400,100,2461.18,4982.23,2.38,2025-10-06 22:10:07.986423,1,563454175
259905,Referral Program,2023-12-11,ALL,App,1887,234,39,3984.05,3486.11,3.84,2025-10-06 22:10:07.986423,1,1669399818
307369,New User Discount,2023-12-10,PREMIUM,App,5060,956,38,1716.9,2223.82,1.64,2025-10-06 22:10:07.986423,1,409119463
81984,Weekend Special,2023-12-10,NEW USERS,Email,6380,810,60,2353.97,3058.74,3.55,2025-10-06 22:10:07.986423,1,1790128594
462196,Festival Offer,2023-12-10,ALL,Social Media,5699,174,82,2112.06,2325.21,3.15,2025-10-06 22:10:07.986423,1,264492986
22894,Flash Sale,2023-12-10,INACTIVE,Email,4624,773,14,3176.89,7989.04,2.6,2025-10-06 22:10:07.986423,1,1845352099
227812,Membership Drive,2023-12-10,INACTIVE,SMS,7152,826,29,1592.55,7332.62,2.18,2025-10-06 22:10:07.986423,1,1364208030
46333,Category Promotion,2023-12-10,ALL,Social Media,6866,825,56,4794.23,6201.25,3.92,2025-10-06 22:10:07.986423,1,1497567306
169484,App Push Notification,2023-12-10,ALL,SMS,3014,156,53,3288.24,3864.04,3.22,2025-10-06 22:10:07.986423,1,541102587
215282,Email Campaign,2023-12-10,INACTIVE,Social Media,6391,306,11,3154.3,4421.5,2.64,2025-10-06 22:10:07.986423,1,1480765478
998687,Referral Program,2023-12-10,ALL,SMS,3873,361,82,2608.77,7292.07,3.4,2025-10-06 22:10:07.986423,1,326191026
492020,New User Discount,2023-12-09,INACTIVE,SMS,2426,390,63,3733.79,6412.95,3.56,2025-10-06 22:10:07.986423,1,1585181442
390146,Weekend Special,2023-12-09,NEW USERS,App,3213,953,32,1118.01,3315.16,2.25,2025-10-06 22:10:07.986423,1,1441844110
804269,Festival Offer,2023-12-09,INACTIVE,SMS,5469,382,85,3004.33,9224.1,1.63,2025-10-06 22:10:07.986423,1,1432960244
842133,Flash Sale,2023-12-09,NEW USERS,SMS,1524,519,42,3925.52,7436.23,3.19,2025-10-06 22:10:07.986423,1,685840147
239835,Membership Drive,2023-12-09,NEW USERS,SMS,8727,741,50,2299.35,9039.79,1.58,2025-10-06 22:10:07.986423,1,1792840148
196428,Category Promotion,2023-12-09,INACTIVE,App,3268,450,18,2687.94,5230.23,2.63,2025-10-06 22:10:07.986423,1,253170753
851175,App Push Notification,2023-12-09,NEW USERS,App,8958,499,34,2257.8,6361.4,2.43,2025-10-06 22:10:07.986423,1,2125271514
208326,Email Campaign,2023-12-09,INACTIVE,SMS,9861,987,87,1066.82,6040.35,2.9,2025-10-06 22:10:07.986423,1,1669462540
501999,Referral Program,2023-12-09,INACTIVE,App,8771,125,82,4005.1,9770.06,2.66,2025-10-06 22:10:07.986423,1,2078899148
917527,New User Discount,2023-12-08,ALL,SMS,3253,974,11,3727.72,9676.99,2.34,2025-10-06 22:10:07.986423,1,332837146
530023,Weekend Special,2023-12-08,ALL,App,7202,219,23,4676.88,6531.53,3.33,2025-10-06 22:10:07.986423,1,1217552631
195261,Festival Offer,2023-12-08,PREMIUM,SMS,5800,915,12,3629.38,5089.26,3.95,2025-10-06 22:10:07.986423,1,2019374463
559439,Flash Sale,2023-12-08,NEW USERS,Social Media,5868,651,67,2440.79,7437.67,2.48,2025-10-06 22:10:07.986423,1,2041061477
968922,Membership Drive,2023-12-08,NEW USERS,Social Media,2311,748,57,3114.64,8221.14,2.75,2025-10-06 22:10:07.986423,1,364788936
413576,Category Promotion,2023-12-08,PREMIUM,App,8457,555,40,4559.02,9051.01,2.84,2025-10-06 22:10:07.986423,1,968308399
223037,App Push Notification,2023-12-08,ALL,App,3394,500,84,3362.98,6314.63,3.9,2025-10-06 22:10:07.986423,1,767416365
34437,Email Campaign,2023-12-08,ALL,App,9485,691,38,2610.25,7619.36,3.67,2025-10-06 22:10:07.986423,1,521007631
302317,Referral Program,2023-12-08,INACTIVE,Social Media,4060,619,70,2190.43,5051.72,2.23,2025-10-06 22:10:07.986423,1,1113296354
236674,New User Discount,2023-12-07,INACTIVE,App,6798,327,77,1310.74,6209.81,2.56,2025-10-06 22:10:07.986423,1,2106054934
388568,Weekend Special,2023-12-07,ALL,Social Media,8669,809,40,3952.11,4315.18,3.11,2025-10-06 22:10:07.986423,1,1601148268
107126,Festival Offer,2023-12-07,INACTIVE,SMS,4282,179,60,3533.77,7807.14,3.9,2025-10-06 22:10:07.986423,1,859664202
296391,Flash Sale,2023-12-07,NEW USERS,SMS,5660,174,36,4924.61,2659.45,2.45,2025-10-06 22:10:07.986423,1,799974870
380238,Membership Drive,2023-12-07,NEW USERS,SMS,8574,500,32,3599.19,6410.52,1.92,2025-10-06 22:10:07.986423,1,1336162249
510012,Category Promotion,2023-12-07,PREMIUM,Social Media,7398,991,91,2731.8,7671.15,2.98,2025-10-06 22:10:07.986423,1,600032049
930795,App Push Notification,2023-12-07,ALL,Social Media,1918,111,87,4903.9,3453.91,2.2,2025-10-06 22:10:07.986423,1,1191895669
650760,Email Campaign,2023-12-07,NEW USERS,SMS,7224,114,37,4660.8,8411.65,3.87,2025-10-06 22:10:07.986423,1,1655247374
138481,Referral Program,2023-12-07,NEW USERS,Social Media,3443,988,70,4889.24,3822.29,3.71,2025-10-06 22:10:07.986423,1,1000147569
179060,New User Discount,2023-12-06,ALL,SMS,5201,624,12,3292.4,4869.22,2.0,2025-10-06 22:10:07.986423,1,488648285
367528,Weekend Special,2023-12-06,INACTIVE,SMS,2332,455,76,4961.31,7990.11,2.75,2025-10-06 22:10:07.986423,1,698326054
683419,Festival Offer,2023-12-06,INACTIVE,Social Media,7985,254,81,1231.15,4902.37,3.49,2025-10-06 22:10:07.986423,1,84109767
10407,Flash Sale,2023-12-06,PREMIUM,SMS,8189,182,33,4178.58,5531.81,2.88,2025-10-06 22:10:07.986423,1,1399494175
205997,Membership Drive,2023-12-06,ALL,SMS,2804,530,57,2289.68,8539.39,2.55,2025-10-06 22:10:07.986423,1,1332030842
574292,Category Promotion,2023-12-06,ALL,Email,6779,674,14,1753.91,9395.81,2.33,2025-10-06 22:10:07.986423,1,1920184531
843879,App Push Notification,2023-12-06,NEW USERS,Social Media,8502,996,97,1018.26,5106.53,3.33,2025-10-06 22:10:07.986423,1,1424572885
682216,Email Campaign,2023-12-06,PREMIUM,SMS,8276,825,71,2609.97,2533.5,1.84,2025-10-06 22:10:07.986423,1,957993468
97826,Referral Program,2023-12-06,ALL,Email,1769,768,30,1447.44,2701.3,3.1,2025-10-06 22:10:07.986423,1,67491458
855574,New User Discount,2023-12-05,ALL,Email,9303,335,37,4511.02,8311.45,1.54,2025-10-06 22:10:07.986423,1,188817707
14196,Weekend Special,2023-12-05,PREMIUM,App,1580,904,20,2739.51,3614.18,2.96,2025-10-06 22:10:07.986423,1,646191038
35758,Festival Offer,2023-12-05,ALL,Social Media,4879,415,59,2679.98,4890.31,2.86,2025-10-06 22:10:07.986423,1,415315291
220225,Flash Sale,2023-12-05,ALL,Email,3071,228,30,4343.75,8398.05,1.92,2025-10-06 22:10:07.986423,1,234733746
152900,Membership Drive,2023-12-05,INACTIVE,SMS,2923,758,50,2678.14,5253.43,3.38,2025-10-06 22:10:07.986423,1,832055083
148791,Category Promotion,2023-12-05,ALL,Social Media,6040,791,42,3892.86,8212.92,1.65,2025-10-06 22:10:07.986423,1,771431739
48752,App Push Notification,2023-12-05,INACTIVE,Email,3670,850,28,4480.14,6691.74,2.84,2025-10-06 22:10:07.986423,1,1384874364
156424,Email Campaign,2023-12-05,ALL,SMS,6576,909,77,2184.42,2159.92,2.87,2025-10-06 22:10:07.986423,1,209699660
635906,Referral Program,2023-12-05,PREMIUM,App,5965,829,83,1411.03,3551.8,1.94,2025-10-06 22:10:07.986423,1,757244886
984066,New User Discount,2023-12-04,PREMIUM,SMS,2661,872,30,1686.9,5433.0,1.69,2025-10-06 22:10:07.986423,1,182943065
54315,Weekend Special,2023-12-04,ALL,Social Media,1640,620,53,3680.33,9123.9,3.46,2025-10-06 22:10:07.986423,1,1506550749
374529,Festival Offer,2023-12-04,NEW USERS,SMS,8108,245,93,1034.28,5814.4,3.09,2025-10-06 22:10:07.986423,1,1944449379
851003,Flash Sale,2023-12-04,INACTIVE,SMS,5131,800,89,4942.56,3516.68,1.94,2025-10-06 22:10:07.986423,1,1739740199
645770,Membership Drive,2023-12-04,ALL,Email,3509,470,53,2693.98,8708.77,3.81,2025-10-06 22:10:07.986423,1,459865571
680034,Category Promotion,2023-12-04,INACTIVE,Social Media,9168,129,95,3987.88,9301.94,2.69,2025-10-06 22:10:07.986423,1,158974710
927300,App Push Notification,2023-12-04,INACTIVE,App,8387,791,10,2142.68,4715.84,2.31,2025-10-06 22:10:07.986423,1,2042229113
935473,Email Campaign,2023-12-04,ALL,SMS,8162,829,85,1042.25,6741.1,2.32,2025-10-06 22:10:07.986423,1,524692396
243745,Referral Program,2023-12-04,ALL,SMS,7584,975,85,4245.97,7191.47,1.6,2025-10-06 22:10:07.986423,1,1487872278
567539,New User Discount,2023-12-03,INACTIVE,SMS,5962,617,20,3870.08,2686.66,3.61,2025-10-06 22:10:07.986423,1,773637490
890153,Weekend Special,2023-12-03,INACTIVE,Email,2076,647,87,3266.99,8262.93,1.95,2025-10-06 22:10:07.986423,1,992540832
115619,Festival Offer,2023-12-03,ALL,SMS,4443,818,43,1690.72,2483.09,2.09,2025-10-06 22:10:07.986423,1,2012603198
711524,Flash Sale,2023-12-03,PREMIUM,Email,7815,124,78,1864.05,5080.14,3.36,2025-10-06 22:10:07.986423,1,2013176834
237215,Membership Drive,2023-12-03,ALL,Social Media,1467,787,100,4425.98,6769.83,3.38,2025-10-06 22:10:07.986423,1,2104340057
376804,Category Promotion,2023-12-03,PREMIUM,Email,3657,936,50,1965.11,3441.23,3.53,2025-10-06 22:10:07.986423,1,1839027349
237578,App Push Notification,2023-12-03,INACTIVE,Social Media,8422,264,70,4057.68,9283.61,1.52,2025-10-06 22:10:07.986423,1,1401348407
787178,Email Campaign,2023-12-03,PREMIUM,Social Media,6711,246,24,3940.79,4519.46,2.14,2025-10-06 22:10:07.986423,1,1143844847
887862,Referral Program,2023-12-03,ALL,Social Media,3724,990,64,1635.41,2932.57,2.15,2025-10-06 22:10:07.986423,1,343149906
824425,New User Discount,2023-12-02,ALL,Social Media,3784,175,17,1524.92,8798.01,3.5,2025-10-06 22:10:07.986423,1,1303179552
595836,Weekend Special,2023-12-02,PREMIUM,Social Media,8086,949,89,2334.1,6014.11,2.21,2025-10-06 22:10:07.986423,1,691952321
86043,Festival Offer,2023-12-02,PREMIUM,Social Media,8250,842,44,3962.3,7371.29,3.3,2025-10-06 22:10:07.986423,1,2127591915
382938,Flash Sale,2023-12-02,PREMIUM,SMS,7503,438,74,2081.05,4667.04,3.07,2025-10-06 22:10:07.986423,1,672662841
148406,Membership Drive,2023-12-02,NEW USERS,SMS,7665,443,49,2659.15,7836.3,2.71,2025-10-06 22:10:07.986423,1,1723998356
66039,Category Promotion,2023-12-02,PREMIUM,Email,9821,992,13,3490.77,5132.39,3.19,2025-10-06 22:10:07.986423,1,290950621
140831,App Push Notification,2023-12-02,NEW USERS,SMS,1008,593,29,3451.35,4484.38,3.17,2025-10-06 22:10:07.986423,1,705696263
312118,Email Campaign,2023-12-02,ALL,Social Media,4770,607,58,2066.92,5783.9,3.57,2025-10-06 22:10:07.986423,1,90644090
976080,Referral Program,2023-12-02,INACTIVE,SMS,8272,382,20,4723.22,2344.55,2.27,2025-10-06 22:10:07.986423,1,343104737
985686,New User Discount,2023-12-01,PREMIUM,App,1376,203,51,4009.18,4033.7,3.7,2025-10-06 22:10:07.986423,1,223523
212132,Weekend Special,2023-12-01,ALL,Social Media,4233,350,62,4000.66,4618.39,2.24,2025-10-06 22:10:07.986423,1,217174431
352933,Festival Offer,2023-12-01,ALL,Social Media,8513,671,95,2762.22,2370.8,3.1,2025-10-06 22:10:07.986423,1,545570974
793231,Flash Sale,2023-12-01,INACTIVE,Email,8624,643,47,3470.08,9934.13,3.25,2025-10-06 22:10:07.986423,1,519222467
8490,Membership Drive,2023-12-01,NEW USERS,App,3707,517,10,3502.64,4271.08,3.03,2025-10-06 22:10:07.986423,1,152356832
381763,Category Promotion,2023-12-01,PREMIUM,SMS,5006,703,77,2856.45,7533.8,2.53,2025-10-06 22:10:07.986423,1,1832942236
193262,App Push Notification,2023-12-01,PREMIUM,Social Media,8220,622,81,4525.43,3853.95,2.11,2025-10-06 22:10:07.986423,1,906815778
289950,Email Campaign,2023-12-01,ALL,Email,6331,937,18,2287.64,7973.08,1.68,2025-10-06 22:10:07.986423,1,123958294
150550,Referral Program,2023-12-01,NEW USERS,App,2892,390,61,1526.09,3501.09,3.48,2025-10-06 22:10:07.986423,1,587955384
386004,New User Discount,2023-11-30,NEW USERS,SMS,7597,719,94,4293.84,9911.56,3.7,2025-10-06 22:10:07.986423,1,357942938
593032,Weekend Special,2023-11-30,NEW USERS,SMS,3060,313,15,2087.81,5136.89,2.79,2025-10-06 22:10:07.986423,1,1109725132
46705,Festival Offer,2023-11-30,PREMIUM,App,9716,420,66,1387.73,9758.94,2.94,2025-10-06 22:10:07.986423,1,1964260740
755487,Flash Sale,2023-11-30,ALL,Social Media,7138,426,58,3187.2,5180.58,2.79,2025-10-06 22:10:07.986423,1,252137831
559424,Membership Drive,2023-11-30,INACTIVE,Email,3918,606,21,2738.76,4196.29,1.54,2025-10-06 22:10:07.986423,1,1775372397
632048,Category Promotion,2023-11-30,PREMIUM,Social Media,3653,495,45,3156.97,8991.09,1.65,2025-10-06 22:10:07.986423,1,21682705
823665,App Push Notification,2023-11-30,ALL,Social Media,5690,105,66,4703.29,8992.38,2.26,2025-10-06 22:10:07.986423,1,1165496543
534933,Email Campaign,2023-11-30,PREMIUM,Social Media,7525,682,66,2757.98,2822.97,3.44,2025-10-06 22:10:07.986423,1,1957751325
19278,Referral Program,2023-11-30,ALL,Social Media,9175,334,12,3902.93,6049.34,3.8,2025-10-06 22:10:07.986423,1,1810782364
538430,New User Discount,2023-11-29,ALL,SMS,2503,215,23,3971.29,7732.77,1.65,2025-10-06 22:10:07.986423,1,1595264911
804594,Weekend Special,2023-11-29,NEW USERS,Email,1569,981,85,2160.59,8481.29,2.11,2025-10-06 22:10:07.986423,1,1690229278
